team,type,line,american,decimal,impliedProb,n,successes,fails,ties,successRate,failRate,tieRate,ev
ATL Falcons,EXACT,0,20000,201,0.004975124378109453,100000,4,99996,0,0.00004,0.99996,0,-0.99196
ATL Falcons,EXACT,17,20000,201,0.004975124378109453,100000,2,99998,0,0.00002,0.99998,0,-0.99598
BUF Bills,EXACT,12,500,6,0.16666666666666666,100000,13522,86478,0,0.13522,0.86478,0,-0.18867999999999996
BUF Bills,EXACT,11,500,6,0.16666666666666666,100000,17106,82894,0,0.17106,0.82894,0,0.02635999999999994
BUF Bills,EXACT,10,550,6.5,0.15384615384615385,100000,17647,82353,0,0.17647,0.82353,0,0.14705499999999994
BUF Bills,EXACT,13,600,7,0.14285714285714285,100000,8532,91468,0,0.08532,0.91468,0,-0.4027600000000001
BUF Bills,EXACT,9,700,8,0.125,100000,15042,84958,0,0.15042,0.84958,0,0.20335999999999999
BUF Bills,EXACT,14,850,9.5,0.10526315789473684,100000,4078,95922,0,0.04078,0.95922,0,-0.61259
BUF Bills,EXACT,8,850,9.5,0.10526315789473684,100000,10858,89142,0,0.10858,0.89142,0,0.03150999999999993
BUF Bills,EXACT,7,1300,14,0.07142857142857142,100000,6426,93574,0,0.06426,0.93574,0,-0.10036
BUF Bills,EXACT,15,1400,15,0.06666666666666667,100000,1439,98561,0,0.01439,0.98561,0,-0.78415
BUF Bills,EXACT,6,2200,23,0.043478260869565216,100000,3129,96871,0,0.03129,0.96871,0,-0.28032999999999997
BUF Bills,EXACT,16,3000,31,0.03225806451612903,100000,336,99664,0,0.00336,0.99664,0,-0.89584
BUF Bills,EXACT,5,3000,31,0.03225806451612903,100000,1274,98726,0,0.01274,0.98726,0,-0.60506
BUF Bills,EXACT,17,6500,66,0.015151515151515152,100000,36,99964,0,0.00036,0.99964,0,-0.97624
BUF Bills,EXACT,4,7000,71,0.014084507042253521,100000,459,99541,0,0.00459,0.99541,0,-0.67411
BUF Bills,EXACT,3,20000,201,0.004975124378109453,100000,96,99904,0,0.00096,0.99904,0,-0.80704
BUF Bills,EXACT,2,25000,251,0.00398406374501992,100000,18,99982,0,0.00018,0.99982,0,-0.95482
BUF Bills,EXACT,1,30000,301,0.0033222591362126247,100000,2,99998,0,0.00002,0.99998,0,-0.99398
BUF Bills,EXACT,0,30000,301,0.0033222591362126247,100000,0,100000,0,0,1,0,-1
CAR Panthers,EXACT,6,550,6.5,0.15384615384615385,100000,13641,86359,0,0.13641,0.86359,0,-0.11333499999999996
CAR Panthers,EXACT,7,550,6.5,0.15384615384615385,100000,16116,83884,0,0.16116,0.83884,0,0.047539999999999916
CAR Panthers,EXACT,8,600,7,0.14285714285714285,100000,16543,83457,0,0.16543,0.83457,0,0.15800999999999998
CAR Panthers,EXACT,5,700,8,0.125,100000,9512,90488,0,0.09512,0.90488,0,-0.23904000000000003
CAR Panthers,EXACT,9,700,8,0.125,100000,14139,85861,0,0.14139,0.85861,0,0.1311199999999999
CAR Panthers,EXACT,4,850,9.5,0.10526315789473684,100000,5563,94437,0,0.05563,0.94437,0,-0.4715150000000001
CAR Panthers,EXACT,10,900,10,0.1,100000,9974,90026,0,0.09974,0.90026,0,-0.0026000000000000467
CAR Panthers,EXACT,11,1200,13,0.07692307692307693,100000,6130,93870,0,0.0613,0.9387,0,-0.20309999999999995
CAR Panthers,EXACT,3,1300,14,0.07142857142857142,100000,2475,97525,0,0.02475,0.97525,0,-0.6535
CAR Panthers,EXACT,12,2000,21,0.047619047619047616,100000,3041,96959,0,0.03041,0.96959,0,-0.36139
CAR Panthers,EXACT,2,2200,23,0.043478260869565216,100000,887,99113,0,0.00887,0.99113,0,-0.79599
CAR Panthers,EXACT,13,3500,36,0.027777777777777776,100000,1264,98736,0,0.01264,0.98736,0,-0.54496
CAR Panthers,EXACT,14,6500,66,0.015151515151515152,100000,378,99622,0,0.00378,0.99622,0,-0.75052
CAR Panthers,EXACT,1,7000,71,0.014084507042253521,100000,198,99802,0,0.00198,0.99802,0,-0.8594200000000001
CAR Panthers,EXACT,0,9000,91,0.01098901098901099,100000,31,99969,0,0.00031,0.99969,0,-0.9717899999999999
CAR Panthers,EXACT,15,13000,131,0.007633587786259542,100000,92,99908,0,0.00092,0.99908,0,-0.8794799999999999
CAR Panthers,EXACT,16,15000,151,0.006622516556291391,100000,16,99984,0,0.00016,0.99984,0,-0.9758399999999999
CAR Panthers,EXACT,17,20000,201,0.004975124378109453,100000,0,100000,0,0,1,0,-1
CHI Bears,EXACT,7,500,6,0.16666666666666666,100000,15901,84099,0,0.15901,0.84099,0,-0.04593999999999998
CHI Bears,EXACT,8,600,7,0.14285714285714285,100000,16805,83195,0,0.16805,0.83195,0,0.17635
CHI Bears,EXACT,6,600,7,0.14285714285714285,100000,12672,87328,0,0.12672,0.87328,0,-0.11295999999999995
CHI Bears,EXACT,9,600,7,0.14285714285714285,100000,14881,85119,0,0.14881,0.85119,0,0.041669999999999985
CHI Bears,EXACT,5,700,8,0.125,100000,8831,91169,0,0.08831,0.91169,0,-0.29352
CHI Bears,EXACT,10,850,9.5,0.10526315789473684,100000,11104,88896,0,0.11104,0.88896,0,0.05488000000000004
CHI Bears,EXACT,4,1000,11,0.09090909090909091,100000,4756,95244,0,0.04756,0.95244,0,-0.47684
CHI Bears,EXACT,11,1100,12,0.08333333333333333,100000,6644,93356,0,0.06644,0.93356,0,-0.20272
CHI Bears,EXACT,3,1700,18,0.05555555555555555,100000,2071,97929,0,0.02071,0.97929,0,-0.62722
CHI Bears,EXACT,12,1800,19,0.05263157894736842,100000,3511,96489,0,0.03511,0.96489,0,-0.33291000000000004
CHI Bears,EXACT,2,3000,31,0.03225806451612903,100000,693,99307,0,0.00693,0.99307,0,-0.78517
CHI Bears,EXACT,13,3000,31,0.03225806451612903,100000,1428,98572,0,0.01428,0.98572,0,-0.55732
CHI Bears,EXACT,14,6000,61,0.01639344262295082,100000,395,99605,0,0.00395,0.99605,0,-0.75905
CHI Bears,EXACT,1,8000,81,0.012345679012345678,100000,155,99845,0,0.00155,0.99845,0,-0.87445
CHI Bears,EXACT,0,9000,91,0.01098901098901099,100000,21,99979,0,0.00021,0.99979,0,-0.9808899999999999
CHI Bears,EXACT,15,15000,151,0.006622516556291391,100000,118,99882,0,0.00118,0.99882,0,-0.82182
CHI Bears,EXACT,16,25000,251,0.00398406374501992,100000,13,99987,0,0.00013,0.99987,0,-0.9673700000000001
CHI Bears,EXACT,17,30000,301,0.0033222591362126247,100000,1,99999,0,0.00001,0.99999,0,-0.99699
CIN Bengals,EXACT,11,500,6,0.16666666666666666,100000,17403,82597,0,0.17403,0.82597,0,0.04418
CIN Bengals,EXACT,12,500,6,0.16666666666666666,100000,14196,85804,0,0.14196,0.85804,0,-0.14824000000000004
CIN Bengals,EXACT,10,550,6.5,0.15384615384615385,100000,17630,82370,0,0.1763,0.8237,0,0.14595000000000014
CIN Bengals,EXACT,13,600,7,0.14285714285714285,100000,9360,90640,0,0.0936,0.9064,0,-0.3448
CIN Bengals,EXACT,9,700,8,0.125,100000,14533,85467,0,0.14533,0.85467,0,0.1626399999999999
CIN Bengals,EXACT,14,850,9.5,0.10526315789473684,100000,4628,95372,0,0.04628,0.95372,0,-0.5603400000000001
CIN Bengals,EXACT,8,900,10,0.1,100000,10019,89981,0,0.10019,0.89981,0,0.0019000000000000128
CIN Bengals,EXACT,7,1400,15,0.06666666666666667,100000,5733,94267,0,0.05733,0.94267,0,-0.14005
CIN Bengals,EXACT,15,1500,16,0.0625,100000,1734,98266,0,0.01734,0.98266,0,-0.72256
CIN Bengals,EXACT,6,2200,23,0.043478260869565216,100000,2743,97257,0,0.02743,0.97257,0,-0.36911000000000005
CIN Bengals,EXACT,16,3000,31,0.03225806451612903,100000,393,99607,0,0.00393,0.99607,0,-0.87817
CIN Bengals,EXACT,5,4000,41,0.024390243902439025,100000,1100,98900,0,0.011,0.989,0,-0.549
CIN Bengals,EXACT,17,6500,66,0.015151515151515152,100000,58,99942,0,0.00058,0.99942,0,-0.96172
CIN Bengals,EXACT,4,9000,91,0.01098901098901099,100000,363,99637,0,0.00363,0.99637,0,-0.66967
CIN Bengals,EXACT,3,15000,151,0.006622516556291391,100000,88,99912,0,0.00088,0.99912,0,-0.86712
CIN Bengals,EXACT,2,20000,201,0.004975124378109453,100000,16,99984,0,0.00016,0.99984,0,-0.9678399999999999
CIN Bengals,EXACT,1,25000,251,0.00398406374501992,100000,3,99997,0,0.00003,0.99997,0,-0.9924700000000001
CIN Bengals,EXACT,0,30000,301,0.0033222591362126247,100000,0,100000,0,0,1,0,-1
CLE Browns,EXACT,9,500,6,0.16666666666666666,100000,17010,82990,0,0.1701,0.8299,0,0.020600000000000063
CLE Browns,EXACT,8,550,6.5,0.15384615384615385,100000,15857,84143,0,0.15857,0.84143,0,0.03070499999999987
CLE Browns,EXACT,10,600,7,0.14285714285714285,100000,15691,84309,0,0.15691,0.84309,0,0.09836999999999996
CLE Browns,EXACT,7,700,8,0.125,100000,11879,88121,0,0.11879,0.88121,0,-0.049679999999999946
CLE Browns,EXACT,11,700,8,0.125,100000,12089,87911,0,0.12089,0.87911,0,-0.03287999999999991
CLE Browns,EXACT,12,850,9.5,0.10526315789473684,100000,7484,92516,0,0.07484,0.92516,0,-0.28901999999999994
CLE Browns,EXACT,6,850,9.5,0.10526315789473684,100000,7665,92335,0,0.07665,0.92335,0,-0.2718250000000001
CLE Browns,EXACT,5,1300,14,0.07142857142857142,100000,4063,95937,0,0.04063,0.95937,0,-0.43118
CLE Browns,EXACT,13,1400,15,0.06666666666666667,100000,3816,96184,0,0.03816,0.96184,0,-0.4276
CLE Browns,EXACT,4,2000,21,0.047619047619047616,100000,1692,98308,0,0.01692,0.98308,0,-0.6446799999999999
CLE Browns,EXACT,14,2500,26,0.038461538461538464,100000,1477,98523,0,0.01477,0.98523,0,-0.61598
CLE Browns,EXACT,3,3500,36,0.027777777777777776,100000,586,99414,0,0.00586,0.99414,0,-0.78904
CLE Browns,EXACT,15,5000,51,0.0196078431372549,100000,405,99595,0,0.00405,0.99595,0,-0.79345
CLE Browns,EXACT,2,9000,91,0.01098901098901099,100000,160,99840,0,0.0016,0.9984,0,-0.8543999999999999
CLE Browns,EXACT,16,10000,101,0.009900990099009901,100000,82,99918,0,0.00082,0.99918,0,-0.91718
CLE Browns,EXACT,1,15000,151,0.006622516556291391,100000,39,99961,0,0.00039,0.99961,0,-0.94111
CLE Browns,EXACT,17,15000,151,0.006622516556291391,100000,4,99996,0,0.00004,0.99996,0,-0.99396
CLE Browns,EXACT,0,20000,201,0.004975124378109453,100000,1,99999,0,0.00001,0.99999,0,-0.99799
DAL Cowboys,EXACT,10,500,6,0.16666666666666666,100000,17263,82737,0,0.17263,0.82737,0,0.035780000000000034
DAL Cowboys,EXACT,11,500,6,0.16666666666666666,100000,15363,84637,0,0.15363,0.84637,0,-0.07822000000000007
DAL Cowboys,EXACT,9,550,6.5,0.15384615384615385,100000,16551,83449,0,0.16551,0.83449,0,0.07581499999999997
DAL Cowboys,EXACT,12,600,7,0.14285714285714285,100000,10973,89027,0,0.10973,0.89027,0,-0.23189000000000004
DAL Cowboys,EXACT,8,700,8,0.125,100000,13156,86844,0,0.13156,0.86844,0,0.05248000000000008
DAL Cowboys,EXACT,13,750,8.5,0.11764705882352941,100000,6170,93830,0,0.0617,0.9383,0,-0.47555000000000003
DAL Cowboys,EXACT,7,1000,11,0.09090909090909091,100000,8601,91399,0,0.08601,0.91399,0,-0.05388999999999988
DAL Cowboys,EXACT,14,1200,13,0.07692307692307693,100000,2680,97320,0,0.0268,0.9732,0,-0.6516
DAL Cowboys,EXACT,6,1400,15,0.06666666666666667,100000,4832,95168,0,0.04832,0.95168,0,-0.2752
DAL Cowboys,EXACT,15,2500,26,0.038461538461538464,100000,901,99099,0,0.00901,0.99099,0,-0.7657400000000001
DAL Cowboys,EXACT,5,2800,29,0.034482758620689655,100000,2170,97830,0,0.0217,0.9783,0,-0.3706999999999999
DAL Cowboys,EXACT,4,4500,46,0.021739130434782608,100000,830,99170,0,0.0083,0.9917,0,-0.6182000000000001
DAL Cowboys,EXACT,16,6000,61,0.01639344262295082,100000,175,99825,0,0.00175,0.99825,0,-0.89325
DAL Cowboys,EXACT,17,8000,81,0.012345679012345678,100000,16,99984,0,0.00016,0.99984,0,-0.9870399999999999
DAL Cowboys,EXACT,3,10000,101,0.009900990099009901,100000,258,99742,0,0.00258,0.99742,0,-0.73942
DAL Cowboys,EXACT,2,20000,201,0.004975124378109453,100000,55,99945,0,0.00055,0.99945,0,-0.88945
DAL Cowboys,EXACT,1,25000,251,0.00398406374501992,100000,6,99994,0,0.00006,0.99994,0,-0.98494
DAL Cowboys,EXACT,0,25000,251,0.00398406374501992,100000,0,100000,0,0,1,0,-1
DEN Broncos,EXACT,9,550,6.5,0.15384615384615385,100000,16424,83576,0,0.16424,0.83576,0,0.06756000000000006
DEN Broncos,EXACT,7,600,7,0.14285714285714285,100000,14481,85519,0,0.14481,0.85519,0,0.01366999999999996
DEN Broncos,EXACT,8,600,7,0.14285714285714285,100000,16990,83010,0,0.1699,0.8301,0,0.18930000000000013
DEN Broncos,EXACT,6,700,8,0.125,100000,10437,89563,0,0.10437,0.89563,0,-0.16503999999999996
DEN Broncos,EXACT,10,700,8,0.125,100000,13573,86427,0,0.13573,0.86427,0,0.08583999999999992
DEN Broncos,EXACT,11,850,9.5,0.10526315789473684,100000,8867,91133,0,0.08867,0.91133,0,-0.15763499999999997
DEN Broncos,EXACT,5,1000,11,0.09090909090909091,100000,6364,93636,0,0.06364,0.93636,0,-0.2999599999999999
DEN Broncos,EXACT,12,1200,13,0.07692307692307693,100000,5085,94915,0,0.05085,0.94915,0,-0.3389500000000001
DEN Broncos,EXACT,4,1400,15,0.06666666666666667,100000,2990,97010,0,0.0299,0.9701,0,-0.5515
DEN Broncos,EXACT,13,1800,19,0.05263157894736842,100000,2277,97723,0,0.02277,0.97723,0,-0.56737
DEN Broncos,EXACT,3,2200,23,0.043478260869565216,100000,1193,98807,0,0.01193,0.98807,0,-0.7256100000000001
DEN Broncos,EXACT,14,3500,36,0.027777777777777776,100000,697,99303,0,0.00697,0.99303,0,-0.74908
DEN Broncos,EXACT,2,5000,51,0.0196078431372549,100000,344,99656,0,0.00344,0.99656,0,-0.82456
DEN Broncos,EXACT,15,7000,71,0.014084507042253521,100000,177,99823,0,0.00177,0.99823,0,-0.8743299999999999
DEN Broncos,EXACT,16,10000,101,0.009900990099009901,100000,32,99968,0,0.00032,0.99968,0,-0.96768
DEN Broncos,EXACT,1,10000,101,0.009900990099009901,100000,63,99937,0,0.00063,0.99937,0,-0.9363699999999999
DEN Broncos,EXACT,0,15000,151,0.006622516556291391,100000,5,99995,0,0.00005,0.99995,0,-0.99245
DEN Broncos,EXACT,17,20000,201,0.004975124378109453,100000,1,99999,0,0.00001,0.99999,0,-0.99799
DET Lions,EXACT,10,550,6.5,0.15384615384615385,100000,15908,84092,0,0.15908,0.84092,0,0.03402000000000005
DET Lions,EXACT,9,600,7,0.14285714285714285,100000,17281,82719,0,0.17281,0.82719,0,0.2096699999999999
DET Lions,EXACT,8,600,7,0.14285714285714285,100000,15771,84229,0,0.15771,0.84229,0,0.1039699999999999
DET Lions,EXACT,11,600,7,0.14285714285714285,100000,12178,87822,0,0.12178,0.87822,0,-0.14754
DET Lions,EXACT,12,750,8.5,0.11764705882352941,100000,7589,92411,0,0.07589,0.92411,0,-0.354935
DET Lions,EXACT,7,750,8.5,0.11764705882352941,100000,11762,88238,0,0.11762,0.88238,0,-0.0002300000000000635
DET Lions,EXACT,6,1000,11,0.09090909090909091,100000,7480,92520,0,0.0748,0.9252,0,-0.17720000000000002
DET Lions,EXACT,13,1000,11,0.09090909090909091,100000,3745,96255,0,0.03745,0.96255,0,-0.5880500000000001
DET Lions,EXACT,14,1600,17,0.058823529411764705,100000,1489,98511,0,0.01489,0.98511,0,-0.74687
DET Lions,EXACT,5,1600,17,0.058823529411764705,100000,3935,96065,0,0.03935,0.96065,0,-0.33104999999999996
DET Lions,EXACT,15,3000,31,0.03225806451612903,100000,408,99592,0,0.00408,0.99592,0,-0.8735200000000001
DET Lions,EXACT,4,3000,31,0.03225806451612903,100000,1639,98361,0,0.01639,0.98361,0,-0.49191
DET Lions,EXACT,3,5000,51,0.0196078431372549,100000,554,99446,0,0.00554,0.99446,0,-0.71746
DET Lions,EXACT,16,8000,81,0.012345679012345678,100000,81,99919,0,0.00081,0.99919,0,-0.93439
DET Lions,EXACT,17,10000,101,0.009900990099009901,100000,3,99997,0,0.00003,0.99997,0,-0.99697
DET Lions,EXACT,2,10000,101,0.009900990099009901,100000,145,99855,0,0.00145,0.99855,0,-0.85355
DET Lions,EXACT,1,20000,201,0.004975124378109453,100000,31,99969,0,0.00031,0.99969,0,-0.9376899999999999
DET Lions,EXACT,0,25000,251,0.00398406374501992,100000,1,99999,0,0.00001,0.99999,0,-0.9974900000000001
GB Packers,EXACT,7,550,6.5,0.15384615384615385,100000,15389,84611,0,0.15389,0.84611,0,0.0002849999999999797
GB Packers,EXACT,8,600,7,0.14285714285714285,100000,16621,83379,0,0.16621,0.83379,0,0.16347
GB Packers,EXACT,6,600,7,0.14285714285714285,100000,12275,87725,0,0.12275,0.87725,0,-0.14075000000000004
GB Packers,EXACT,5,700,8,0.125,100000,7944,92056,0,0.07944,0.92056,0,-0.36448
GB Packers,EXACT,9,700,8,0.125,100000,15148,84852,0,0.15148,0.84852,0,0.21183999999999992
GB Packers,EXACT,10,850,9.5,0.10526315789473684,100000,11549,88451,0,0.11549,0.88451,0,0.09715499999999999
GB Packers,EXACT,11,1000,11,0.09090909090909091,100000,7627,92373,0,0.07627,0.92373,0,-0.16103
GB Packers,EXACT,4,1000,11,0.09090909090909091,100000,4378,95622,0,0.04378,0.95622,0,-0.51842
GB Packers,EXACT,12,1600,17,0.058823529411764705,100000,3987,96013,0,0.03987,0.96013,0,-0.32221
GB Packers,EXACT,3,1600,17,0.058823529411764705,100000,1844,98156,0,0.01844,0.98156,0,-0.68652
GB Packers,EXACT,13,2800,29,0.034482758620689655,100000,1682,98318,0,0.01682,0.98318,0,-0.51222
GB Packers,EXACT,2,3000,31,0.03225806451612903,100000,624,99376,0,0.00624,0.99376,0,-0.8065599999999999
GB Packers,EXACT,14,5000,51,0.0196078431372549,100000,594,99406,0,0.00594,0.99406,0,-0.69706
GB Packers,EXACT,1,5000,51,0.0196078431372549,100000,144,99856,0,0.00144,0.99856,0,-0.92656
GB Packers,EXACT,0,6500,66,0.015151515151515152,100000,20,99980,0,0.0002,0.9998,0,-0.9868
GB Packers,EXACT,15,11000,111,0.009009009009009009,100000,157,99843,0,0.00157,0.99843,0,-0.8257300000000001
GB Packers,EXACT,16,25000,251,0.00398406374501992,100000,16,99984,0,0.00016,0.99984,0,-0.9598399999999999
GB Packers,EXACT,17,30000,301,0.0033222591362126247,100000,1,99999,0,0.00001,0.99999,0,-0.99699
HOU Texans,EXACT,6,500,6,0.16666666666666666,100000,16309,83691,0,0.16309,0.83691,0,-0.021460000000000035
HOU Texans,EXACT,5,500,6,0.16666666666666666,100000,13414,86586,0,0.13414,0.86586,0,-0.1951599999999999
HOU Texans,EXACT,7,500,6,0.16666666666666666,100000,16757,83243,0,0.16757,0.83243,0,0.00541999999999998
HOU Texans,EXACT,8,700,8,0.125,100000,13998,86002,0,0.13998,0.86002,0,0.11983999999999995
HOU Texans,EXACT,4,700,8,0.125,100000,9193,90807,0,0.09193,0.90807,0,-0.26456
HOU Texans,EXACT,9,850,9.5,0.10526315789473684,100000,10597,89403,0,0.10597,0.89403,0,0.0067149999999999155
HOU Texans,EXACT,3,850,9.5,0.10526315789473684,100000,5076,94924,0,0.05076,0.94924,0,-0.5177799999999999
HOU Texans,EXACT,10,1200,13,0.07692307692307693,100000,6457,93543,0,0.06457,0.93543,0,-0.16059
HOU Texans,EXACT,2,1600,17,0.058823529411764705,100000,2193,97807,0,0.02193,0.97807,0,-0.6271899999999999
HOU Texans,EXACT,11,2200,23,0.043478260869565216,100000,3256,96744,0,0.03256,0.96744,0,-0.25112
HOU Texans,EXACT,12,3500,36,0.027777777777777776,100000,1412,98588,0,0.01412,0.98588,0,-0.49167999999999995
HOU Texans,EXACT,1,3500,36,0.027777777777777776,100000,622,99378,0,0.00622,0.99378,0,-0.77608
HOU Texans,EXACT,0,4000,41,0.024390243902439025,100000,105,99895,0,0.00105,0.99895,0,-0.95695
HOU Texans,EXACT,13,6000,61,0.01639344262295082,100000,475,99525,0,0.00475,0.99525,0,-0.71025
HOU Texans,EXACT,14,15000,151,0.006622516556291391,100000,110,99890,0,0.0011,0.9989,0,-0.8339
HOU Texans,EXACT,15,40000,401,0.0024937655860349127,100000,21,99979,0,0.00021,0.99979,0,-0.91579
HOU Texans,EXACT,17,50000,501,0.001996007984031936,100000,1,99999,0,0.00001,0.99999,0,-0.99499
HOU Texans,EXACT,16,50000,501,0.001996007984031936,100000,4,99996,0,0.00004,0.99996,0,-0.9799599999999999
IND Colts,EXACT,6,500,6,0.16666666666666666,100000,14491,85509,0,0.14491,0.85509,0,-0.13054
IND Colts,EXACT,7,500,6,0.16666666666666666,100000,16557,83443,0,0.16557,0.83443,0,-0.00658000000000003
IND Colts,EXACT,5,600,7,0.14285714285714285,100000,10829,89171,0,0.10829,0.89171,0,-0.24197000000000002
IND Colts,EXACT,8,600,7,0.14285714285714285,100000,15744,84256,0,0.15744,0.84256,0,0.10207999999999995
IND Colts,EXACT,9,750,8.5,0.11764705882352941,100000,12992,87008,0,0.12992,0.87008,0,0.10432000000000008
IND Colts,EXACT,4,750,8.5,0.11764705882352941,100000,6650,93350,0,0.0665,0.9335,0,-0.43474999999999997
IND Colts,EXACT,10,1000,11,0.09090909090909091,100000,8978,91022,0,0.08978,0.91022,0,-0.012420000000000098
IND Colts,EXACT,3,1200,13,0.07692307692307693,100000,3345,96655,0,0.03345,0.96655,0,-0.56515
IND Colts,EXACT,11,1400,15,0.06666666666666667,100000,5083,94917,0,0.05083,0.94917,0,-0.23754999999999993
IND Colts,EXACT,2,2200,23,0.043478260869565216,100000,1288,98712,0,0.01288,0.98712,0,-0.7037599999999999
IND Colts,EXACT,12,2500,26,0.038461538461538464,100000,2372,97628,0,0.02372,0.97628,0,-0.38327999999999995
IND Colts,EXACT,1,3500,36,0.027777777777777776,100000,351,99649,0,0.00351,0.99649,0,-0.87364
IND Colts,EXACT,0,4000,41,0.024390243902439025,100000,46,99954,0,0.00046,0.99954,0,-0.98114
IND Colts,EXACT,13,5000,51,0.0196078431372549,100000,946,99054,0,0.00946,0.99054,0,-0.51754
IND Colts,EXACT,14,9000,91,0.01098901098901099,100000,278,99722,0,0.00278,0.99722,0,-0.74702
IND Colts,EXACT,15,40000,401,0.0024937655860349127,100000,46,99954,0,0.00046,0.99954,0,-0.8155399999999999
IND Colts,EXACT,17,50000,501,0.001996007984031936,100000,0,100000,0,0,1,0,-1
IND Colts,EXACT,16,50000,501,0.001996007984031936,100000,4,99996,0,0.00004,0.99996,0,-0.9799599999999999
JAX Jaguars,EXACT,10,500,6,0.16666666666666666,100000,17086,82914,0,0.17086,0.82914,0,0.02516000000000007
JAX Jaguars,EXACT,11,500,6,0.16666666666666666,100000,14208,85792,0,0.14208,0.85792,0,-0.14751999999999998
JAX Jaguars,EXACT,9,550,6.5,0.15384615384615385,100000,17037,82963,0,0.17037,0.82963,0,0.10740499999999997
JAX Jaguars,EXACT,12,650,7.5,0.13333333333333333,100000,10108,89892,0,0.10108,0.89892,0,-0.2419
JAX Jaguars,EXACT,8,700,8,0.125,100000,13769,86231,0,0.13769,0.86231,0,0.10152000000000005
JAX Jaguars,EXACT,13,850,9.5,0.10526315789473684,100000,5449,94551,0,0.05449,0.94551,0,-0.48234499999999997
JAX Jaguars,EXACT,7,900,10,0.1,100000,9415,90585,0,0.09415,0.90585,0,-0.05850000000000011
JAX Jaguars,EXACT,6,1300,14,0.07142857142857142,100000,5596,94404,0,0.05596,0.94404,0,-0.21655999999999997
JAX Jaguars,EXACT,14,1400,15,0.06666666666666667,100000,2418,97582,0,0.02418,0.97582,0,-0.6373
JAX Jaguars,EXACT,5,2200,23,0.043478260869565216,100000,2630,97370,0,0.0263,0.9737,0,-0.3951
JAX Jaguars,EXACT,15,2500,26,0.038461538461538464,100000,749,99251,0,0.00749,0.99251,0,-0.80526
JAX Jaguars,EXACT,4,4500,46,0.021739130434782608,100000,988,99012,0,0.00988,0.99012,0,-0.54552
JAX Jaguars,EXACT,16,6000,61,0.01639344262295082,100000,131,99869,0,0.00131,0.99869,0,-0.92009
JAX Jaguars,EXACT,3,8000,81,0.012345679012345678,100000,318,99682,0,0.00318,0.99682,0,-0.7424200000000001
JAX Jaguars,EXACT,17,10000,101,0.009900990099009901,100000,19,99981,0,0.00019,0.99981,0,-0.98081
JAX Jaguars,EXACT,2,15000,151,0.006622516556291391,100000,69,99931,0,0.00069,0.99931,0,-0.89581
JAX Jaguars,EXACT,1,20000,201,0.004975124378109453,100000,10,99990,0,0.0001,0.9999,0,-0.9799
JAX Jaguars,EXACT,0,20000,201,0.004975124378109453,100000,0,100000,0,0,1,0,-1
KC Chiefs,EXACT,12,475,5.75,0.17391304347826086,100000,16470,83530,0,0.1647,0.8353,0,-0.052974999999999994
KC Chiefs,EXACT,13,500,6,0.16666666666666666,100000,11950,88050,0,0.1195,0.8805,0,-0.28300000000000003
KC Chiefs,EXACT,11,550,6.5,0.15384615384615385,100000,18094,81906,0,0.18094,0.81906,0,0.17610999999999988
KC Chiefs,EXACT,14,600,7,0.14285714285714285,100000,6677,93323,0,0.06677,0.93323,0,-0.53261
KC Chiefs,EXACT,15,750,8.5,0.11764705882352941,100000,2813,97187,0,0.02813,0.97187,0,-0.760895
KC Chiefs,EXACT,10,750,8.5,0.11764705882352941,100000,16643,83357,0,0.16643,0.83357,0,0.4146549999999999
KC Chiefs,EXACT,9,1000,11,0.09090909090909091,100000,12247,87753,0,0.12247,0.87753,0,0.34716999999999987
KC Chiefs,EXACT,8,1300,14,0.07142857142857142,100000,7559,92441,0,0.07559,0.92441,0,0.05826000000000009
KC Chiefs,EXACT,16,1600,17,0.058823529411764705,100000,743,99257,0,0.00743,0.99257,0,-0.87369
KC Chiefs,EXACT,7,2000,21,0.047619047619047616,100000,4118,95882,0,0.04118,0.95882,0,-0.13522
KC Chiefs,EXACT,17,3500,36,0.027777777777777776,100000,99,99901,0,0.00099,0.99901,0,-0.96436
KC Chiefs,EXACT,6,4000,41,0.024390243902439025,100000,1757,98243,0,0.01757,0.98243,0,-0.27963000000000005
KC Chiefs,EXACT,5,7000,71,0.014084507042253521,100000,610,99390,0,0.0061,0.9939,0,-0.5669
KC Chiefs,EXACT,4,20000,201,0.004975124378109453,100000,167,99833,0,0.00167,0.99833,0,-0.6643300000000001
KC Chiefs,EXACT,3,25000,251,0.00398406374501992,100000,45,99955,0,0.00045,0.99955,0,-0.88705
KC Chiefs,EXACT,2,30000,301,0.0033222591362126247,100000,8,99992,0,0.00008,0.99992,0,-0.97592
KC Chiefs,EXACT,0,30000,301,0.0033222591362126247,100000,0,100000,0,0,1,0,-1
KC Chiefs,EXACT,1,30000,301,0.0033222591362126247,100000,0,100000,0,0,1,0,-1
LA Chargers,EXACT,9,550,6.5,0.15384615384615385,100000,17006,82994,0,0.17006,0.82994,0,0.10538999999999998
LA Chargers,EXACT,10,600,7,0.14285714285714285,100000,16039,83961,0,0.16039,0.83961,0,0.12273
LA Chargers,EXACT,8,600,7,0.14285714285714285,100000,15228,84772,0,0.15228,0.84772,0,0.06596000000000002
LA Chargers,EXACT,11,700,8,0.125,100000,12506,87494,0,0.12506,0.87494,0,0.00048000000000003595
