LA Chargers,1,301,0.0033222591362126247,FanDuel,0.00007,-0.97893
LA Chargers,2,121,0.008264462809917356,FanDuel,0.00062,-0.92498
LA Chargers,3,51,0.0196078431372549,FanDuel,0.00292,-0.85108
LA Chargers,4,28,0.03571428571428571,FanDuel,0.01082,-0.6970399999999999
LA Chargers,5,19,0.05263157894736842,FanDuel,0.03095,-0.41195000000000004
LA Chargers,6,12,0.08333333333333333,FanDuel,0.06643,-0.20284000000000002
LA Chargers,7,9,0.1111111111111111,FanDuel,0.11558,0.040220000000000034
LA Chargers,8,8,0.125,FanDuel,0.16512,0.3209599999999999
LA Chargers,9,7,0.14285714285714285,FanDuel,0.18412,0.28884
LA Chargers,10,7,0.14285714285714285,DraftKings,0.16991,0.18937000000000004
LA Chargers,11,8,0.125,DraftKings,0.12792,0.023360000000000047
LA Chargers,12,8.5,0.11764705882352941,DraftKings,0.07565,-0.35697500000000004
LA Chargers,13,12,0.08333333333333333,DraftKings,0.03408,-0.59104
LA Chargers,14,19,0.05263157894736842,DraftKings,0.01207,-0.77067
LA Chargers,15,41,0.024390243902439025,DraftKings,0.0032,-0.8688
LA Chargers,16,111,0.009009009009009009,DraftKings,0.00052,-0.94228
GB Packers,0,301,0.0033222591362126247,FanDuel,0.00001,-0.99699
GB Packers,1,61,0.01639344262295082,FanDuel,0.00053,-0.9676699999999999
GB Packers,2,31,0.03225806451612903,DraftKings,0.00348,-0.8921199999999999
GB Packers,3,18,0.05555555555555555,FanDuel,0.01241,-0.77662
GB Packers,4,11,0.09090909090909091,DraftKings,0.03521,-0.6126900000000001
GB Packers,5,9,0.1111111111111111,FanDuel,0.07587,-0.31716999999999995
GB Packers,6,7.5,0.13333333333333333,FanDuel,0.12684,-0.048699999999999855
GB Packers,7,7,0.14285714285714285,FanDuel,0.16811,0.1767700000000001
GB Packers,8,7,0.14285714285714285,DraftKings,0.18305,0.28135
GB Packers,9,8,0.125,DraftKings,0.16088,0.2870400000000001
GB Packers,10,9.5,0.10526315789473684,DraftKings,0.11575,0.09962500000000007
GB Packers,11,11,0.09090909090909091,DraftKings,0.06922,-0.2385799999999999
GB Packers,12,17,0.058823529411764705,DraftKings,0.03226,-0.4515800000000001
GB Packers,13,29,0.034482758620689655,DraftKings,0.01236,-0.6415599999999999
GB Packers,14,51,0.0196078431372549,DraftKings,0.00328,-0.83272
GB Packers,15,111,0.009009009009009009,DraftKings,0.00064,-0.92896
GB Packers,16,261,0.0038314176245210726,FanDuel,0.0001,-0.9739
CHI Bears,0,221,0.004524886877828055,FanDuel,0.00005,-0.98895
CHI Bears,1,81,0.012345679012345678,DraftKings,0.00063,-0.94897
CHI Bears,2,31,0.03225806451612903,DraftKings,0.00361,-0.88809
CHI Bears,3,18,0.05555555555555555,DraftKings,0.01364,-0.75448
CHI Bears,4,12,0.08333333333333333,FanDuel,0.03879,-0.5345200000000001
CHI Bears,5,8.5,0.11764705882352941,FanDuel,0.08004,-0.31965999999999994
CHI Bears,6,7.5,0.13333333333333333,FanDuel,0.13271,-0.004675000000000096
CHI Bears,7,6.5,0.15384615384615385,FanDuel,0.17221,0.11936499999999994
CHI Bears,8,7,0.14285714285714285,DraftKings,0.18452,0.2916399999999999
CHI Bears,9,7.5,0.13333333333333333,FanDuel,0.15819,0.18642500000000006
CHI Bears,10,9.5,0.10526315789473684,DraftKings,0.11099,0.05440500000000004
CHI Bears,11,12,0.08333333333333333,DraftKings,0.06209,-0.25492000000000004
CHI Bears,12,19,0.05263157894736842,DraftKings,0.02953,-0.43892999999999993
CHI Bears,13,31,0.03225806451612903,DraftKings,0.00978,-0.69682
CHI Bears,14,61,0.01639344262295082,DraftKings,0.00269,-0.83591
CHI Bears,15,151,0.006622516556291391,DraftKings,0.00044,-0.93356
CHI Bears,16,251,0.00398406374501992,DraftKings,0.00008,-0.97992
LV Raiders,0,91,0.01098901098901099,FanDuel,0.00011,-0.9899899999999999
LV Raiders,1,51,0.0196078431372549,DraftKings,0.00166,-0.91534
LV Raiders,2,23,0.043478260869565216,DraftKings,0.0081,-0.8137
LV Raiders,3,12,0.08333333333333333,DraftKings,0.02606,-0.68728
LV Raiders,4,8.5,0.11764705882352941,DraftKings,0.06291,-0.46526500000000004
LV Raiders,5,7,0.14285714285714285,DraftKings,0.11281,-0.21033000000000002
LV Raiders,6,6,0.16666666666666666,DraftKings,0.16147,-0.031179999999999986
LV Raiders,7,7,0.14285714285714285,FanDuel,0.18541,0.29786999999999997
LV Raiders,8,8,0.125,FanDuel,0.17241,0.37928000000000006
LV Raiders,9,11,0.09090909090909091,FanDuel,0.13006,0.43066000000000026
LV Raiders,10,15,0.06666666666666667,FanDuel,0.07838,0.17570000000000008
LV Raiders,11,22,0.045454545454545456,FanDuel,0.03896,-0.14288
LV Raiders,12,34,0.029411764705882353,FanDuel,0.01579,-0.4631400000000001
LV Raiders,13,56,0.017857142857142856,FanDuel,0.00449,-0.74856
LV Raiders,14,111,0.009009009009009009,DraftKings,0.00116,-0.87124
LV Raiders,15,301,0.0033222591362126247,FanDuel,0.00015,-0.95485
LV Raiders,16,301,0.0033222591362126247,DraftKings,0.00006,-0.98194
DEN Broncos,0,301,0.0033222591362126247,FanDuel,0,-1
DEN Broncos,1,111,0.009009009009009009,FanDuel,0.0002,-0.9778
DEN Broncos,2,56,0.017857142857142856,FanDuel,0.00171,-0.90424
DEN Broncos,3,26,0.038461538461538464,FanDuel,0.00747,-0.80578
DEN Broncos,4,15,0.06666666666666667,DraftKings,0.02429,-0.63565
DEN Broncos,5,11,0.09090909090909091,DraftKings,0.05581,-0.38608999999999993
DEN Broncos,6,8,0.125,DraftKings,0.10315,-0.17479999999999996
DEN Broncos,7,7.5,0.13333333333333333,FanDuel,0.153,0.14749999999999996
DEN Broncos,8,7,0.14285714285714285,DraftKings,0.18502,0.29513999999999996
DEN Broncos,9,7,0.14285714285714285,FanDuel,0.17758,0.24305999999999994
DEN Broncos,10,8,0.125,DraftKings,0.13782,0.10255999999999998
DEN Broncos,11,9.5,0.10526315789473684,DraftKings,0.08841,-0.16010499999999994
DEN Broncos,12,13,0.07692307692307693,DraftKings,0.04315,-0.43904999999999994
DEN Broncos,13,19,0.05263157894736842,DraftKings,0.0164,-0.6884
DEN Broncos,14,36,0.027777777777777776,DraftKings,0.00487,-0.82468
DEN Broncos,15,71,0.014084507042253521,DraftKings,0.00096,-0.93184
DEN Broncos,16,131,0.007633587786259542,FanDuel,0.00016,-0.9790399999999999
LA Rams,0,96,0.010416666666666666,FanDuel,0.00019,-0.98176
LA Rams,1,41,0.024390243902439025,DraftKings,0.00177,-0.92743
LA Rams,2,19,0.05263157894736842,DraftKings,0.00993,-0.81133
LA Rams,3,11,0.09090909090909091,DraftKings,0.03067,-0.66263
LA Rams,4,8,0.125,DraftKings,0.07189,-0.42488000000000004
LA Rams,5,6.5,0.15384615384615385,FanDuel,0.12456,-0.19035999999999997
LA Rams,6,6.5,0.15384615384615385,FanDuel,0.16917,0.09960499999999994
LA Rams,7,6.5,0.15384615384615385,FanDuel,0.1868,0.21419999999999983
LA Rams,8,8,0.125,FanDuel,0.16505,0.32040000000000013
LA Rams,9,11,0.09090909090909091,FanDuel,0.12005,0.3205500000000001
LA Rams,10,14,0.07142857142857142,FanDuel,0.07004,-0.019439999999999902
LA Rams,11,21,0.047619047619047616,FanDuel,0.03307,-0.30552999999999997
LA Rams,12,38,0.02631578947368421,FanDuel,0.01253,-0.52386
LA Rams,13,66,0.015151515151515152,FanDuel,0.00329,-0.78286
LA Rams,14,121,0.008264462809917356,FanDuel,0.00082,-0.9007799999999999
LA Rams,15,301,0.0033222591362126247,FanDuel,0.00014,-0.9578599999999999
LA Rams,16,301,0.0033222591362126247,FanDuel,0.00002,-0.99398
SEA Seahawks,0,301,0.0033222591362126247,FanDuel,0,-1
SEA Seahawks,1,191,0.005235602094240838,FanDuel,0.00012,-0.97708
SEA Seahawks,2,101,0.009900990099009901,DraftKings,0.00074,-0.9252600000000001
SEA Seahawks,3,66,0.015151515151515152,DraftKings,0.00381,-0.74854
SEA Seahawks,4,31,0.03225806451612903,DraftKings,0.01471,-0.54399
SEA Seahawks,5,18,0.05555555555555555,DraftKings,0.03725,-0.3295
SEA Seahawks,6,11,0.09090909090909091,DraftKings,0.0804,-0.11559999999999993
SEA Seahawks,7,8.5,0.11764705882352941,DraftKings,0.13065,0.11052499999999987
SEA Seahawks,8,7,0.14285714285714285,DraftKings,0.17472,0.2230399999999999
SEA Seahawks,9,6.5,0.15384615384615385,FanDuel,0.18603,0.20919500000000013
SEA Seahawks,10,7,0.14285714285714285,FanDuel,0.16171,0.13196999999999992
SEA Seahawks,11,8,0.125,FanDuel,0.11098,-0.11216000000000004
SEA Seahawks,12,10,0.1,FanDuel,0.06198,-0.3802
SEA Seahawks,13,15,0.06666666666666667,FanDuel,0.02633,-0.6050500000000001
SEA Seahawks,14,22,0.045454545454545456,FanDuel,0.00836,-0.8160799999999999
SEA Seahawks,15,40,0.025,FanDuel,0.00194,-0.9223999999999999
SEA Seahawks,16,111,0.009009009009009009,DraftKings,0.00024,-0.97336
DAL Cowboys,0,301,0.0033222591362126247,FanDuel,0,-1
DAL Cowboys,1,301,0.0033222591362126247,FanDuel,0.00002,-0.99398
DAL Cowboys,2,201,0.004975124378109453,DraftKings,0.00022,-0.95578
DAL Cowboys,3,101,0.009900990099009901,DraftKings,0.0012,-0.8788
DAL Cowboys,4,46,0.021739130434782608,DraftKings,0.00466,-0.78564
DAL Cowboys,5,29,0.034482758620689655,DraftKings,0.01557,-0.54847
DAL Cowboys,6,15,0.06666666666666667,DraftKings,0.03962,-0.40569999999999995
DAL Cowboys,7,11,0.09090909090909091,DraftKings,0.08218,-0.09601999999999988
DAL Cowboys,8,8,0.125,DraftKings,0.13364,0.06912000000000007
DAL Cowboys,9,7,0.14285714285714285,FanDuel,0.17604,0.23228000000000004
DAL Cowboys,10,6.5,0.15384615384615385,FanDuel,0.18952,0.23187999999999998
DAL Cowboys,11,6.5,0.15384615384615385,FanDuel,0.16211,0.05371499999999996
DAL Cowboys,12,7.5,0.13333333333333333,FanDuel,0.10739,-0.19457500000000005
DAL Cowboys,13,9,0.1111111111111111,FanDuel,0.05792,-0.47872000000000003
DAL Cowboys,14,13,0.07692307692307693,DraftKings,0.02247,-0.70789
DAL Cowboys,15,26,0.038461538461538464,DraftKings,0.00622,-0.83828
DAL Cowboys,16,61,0.01639344262295082,DraftKings,0.00113,-0.9310700000000001
NY Giants,0,191,0.005235602094240838,FanDuel,0.00005,-0.99045
NY Giants,1,71,0.014084507042253521,DraftKings,0.00055,-0.96095
NY Giants,2,31,0.03225806451612903,FanDuel,0.00422,-0.8691800000000001
NY Giants,3,16,0.0625,FanDuel,0.01656,-0.73504
NY Giants,4,11,0.09090909090909091,DraftKings,0.04274,-0.52986
NY Giants,5,8.5,0.11764705882352941,FanDuel,0.08877,-0.24545499999999998
NY Giants,6,7,0.14285714285714285,FanDuel,0.13985,-0.021050000000000013
NY Giants,7,6.5,0.15384615384615385,FanDuel,0.17653,0.14744499999999994
NY Giants,8,7,0.14285714285714285,FanDuel,0.18414,0.28898
NY Giants,9,7.5,0.13333333333333333,DraftKings,0.15197,0.13977499999999987
NY Giants,10,10,0.1,DraftKings,0.10257,0.025700000000000056
NY Giants,11,14,0.07142857142857142,DraftKings,0.05701,-0.20186000000000004
NY Giants,12,21,0.047619047619047616,DraftKings,0.02415,-0.49284999999999995
NY Giants,13,36,0.027777777777777776,DraftKings,0.00826,-0.7026399999999999
NY Giants,14,81,0.012345679012345678,DraftKings,0.00225,-0.81775
NY Giants,15,151,0.006622516556291391,DraftKings,0.00036,-0.9456399999999999
NY Giants,16,301,0.0033222591362126247,FanDuel,0.00002,-0.99398
BUF Bills,0,301,0.0033222591362126247,DraftKings,0,-1
BUF Bills,1,301,0.0033222591362126247,DraftKings,0,-1
BUF Bills,2,301,0.0033222591362126247,FanDuel,0.0001,-0.9699
BUF Bills,3,201,0.004975124378109453,DraftKings,0.00044,-0.91156
BUF Bills,4,71,0.014084507042253521,DraftKings,0.00242,-0.82818
BUF Bills,5,32,0.03125,FanDuel,0.00876,-0.71968
BUF Bills,6,23,0.043478260869565216,DraftKings,0.02723,-0.37371
BUF Bills,7,14,0.07142857142857142,DraftKings,0.05846,-0.18156000000000005
BUF Bills,8,10,0.1,FanDuel,0.10768,0.07679999999999998
BUF Bills,9,8,0.125,DraftKings,0.16129,0.2903199999999999
BUF Bills,10,6.5,0.15384615384615385,DraftKings,0.19065,0.23922500000000002
BUF Bills,11,6,0.16666666666666666,DraftKings,0.17896,0.07376000000000005
BUF Bills,12,6.5,0.15384615384615385,FanDuel,0.13771,-0.104885
BUF Bills,13,8,0.125,FanDuel,0.07946,-0.36432
BUF Bills,14,10.5,0.09523809523809523,FanDuel,0.03481,-0.634495
BUF Bills,15,16,0.0625,FanDuel,0.01005,-0.8392
BUF Bills,16,32,0.03125,FanDuel,0.00182,-0.9417599999999999
NY Jets,0,301,0.0033222591362126247,FanDuel,0.00001,-0.99699
NY Jets,1,281,0.0035587188612099642,FanDuel,0.00003,-0.9915700000000001
NY Jets,2,101,0.009900990099009901,DraftKings,0.00049,-0.95051
NY Jets,3,47,0.02127659574468085,FanDuel,0.00241,-0.88673
NY Jets,4,28,0.03571428571428571,FanDuel,0.0102,-0.7143999999999999
NY Jets,5,17,0.058823529411764705,FanDuel,0.02864,-0.51312
NY Jets,6,12,0.08333333333333333,FanDuel,0.06443,-0.22684000000000004
NY Jets,7,9.5,0.10526315789473684,FanDuel,0.11427,0.085565
NY Jets,8,7.5,0.13333333333333333,FanDuel,0.1614,0.2104999999999999
NY Jets,9,7,0.14285714285714285,FanDuel,0.18591,0.3013699999999999
NY Jets,10,7,0.14285714285714285,FanDuel,0.17324,0.21267999999999998
NY Jets,11,7,0.14285714285714285,DraftKings,0.1301,-0.08930000000000005
NY Jets,12,10,0.1,DraftKings,0.07699,-0.23009999999999997
NY Jets,13,13,0.07692307692307693,DraftKings,0.03628,-0.52836
NY Jets,14,20,0.05,DraftKings,0.01223,-0.7554000000000001
NY Jets,15,41,0.024390243902439025,DraftKings,0.00283,-0.88397
NY Jets,16,91,0.01098901098901099,DraftKings,0.00049,-0.95541
